cen_tract,longitude,latitude,prem,building,t_ded,med_income
1073010805,-86.7,33.5,1582,2,5,114583
1073010805,-86.7,33.5,2096,1,2,114583
1073010805,-86.7,33.5,328,2,1.25,114583
1073010805,-86.7,33.5,2092,2,2,114583
1073010805,-86.7,33.5,1004,2,1.25,114583
1073010805,-86.7,33.5,280,2,2,114583
1073010805,-86.7,33.5,1552,2,2,114583
1073010805,-86.7,33.5,963,2,2,114583
1073010805,-86.7,33.5,1397,2,5,114583
1073010805,-86.7,33.5,512,2,2,114583
1073010805,-86.7,33.5,901,2,5,114583
1073010805,-86.7,33.5,1994,2,5,114583
1073010805,-86.7,33.5,489,2,5,114583
1073011107,-86.6,33.6,688,2,1.25,85409
1073011400,-86.9,33.8,614,2,1.25,45104
1073012002,-86.8,33.6,634,2,5,47406
1073012704,-86.6,33.5,621,2,5,75268
1073012908,-86.8,33.4,499,1,1.25,42668
1073012908,-86.8,33.4,2465,3,5,42668
1073012908,-86.8,33.4,207,3,2,42668
1073012908,-86.8,33.4,530,2,2,42668
1073012908,-86.8,33.4,593,3,5,42668
1073012908,-86.8,33.4,422,3,5,42668
1073014002,-87,33.4,1303,1,5,76731
1073014002,-87,33.4,353,2,2,76731
1073014002,-87,33.4,1424,2,1.5,76731
1073014002,-87,33.4,1504,1,2,76731
1073014002,-87,33.4,1875,2,5,76731
1073014002,-87,33.4,495,1,2,76731
1077011200,-87.9,34.8,455,3,5,35481
1077011300,-87.9,34.9,1485,1,2,37667
1077011502,-87.6,34.9,235,2,1.5,40412
1077011502,-87.6,34.9,270,1,5,40412
1077011502,-87.6,34.9,1232,3,5,40412
1077011502,-87.6,34.9,236,2,5,40412
1077011502,-87.7,34.9,809,1,5,40412
1077011502,-87.6,34.9,1219,2,5,40412
1077011502,-87.6,34.9,456,3,1.25,40412
1077011603,-87.5,34.9,1421,2,2,49311
1079979200,-87.4,34.7,948,2,5,32426
1079979800,-87.3,34.5,401,1,1.5,43015
1081041200,-85.4,32.7,361,2,5,68988
1081041800,-85.2,32.7,328,2,1.25,45517
1081041800,-85.2,32.7,329,3,1.25,45517
1081041800,-85.2,32.7,2630,2,5,45517
1081041800,-85.2,32.7,370,1,1.5,45517
1081041900,-85.1,32.6,2435,1,2,51633
1081042005,-85.1,32.5,262,2,1.25,59044
1081042005,-85.1,32.5,236,2,5,59044
1083020401,-87.2,34.8,480,3,5,43641
1083020401,-87.2,34.8,3034,2,4,43641
1083020402,-87.1,34.8,512,5,1.5,44068
1083020500,-87,34.8,374,1,1.5,23182
1083020500,-87,34.8,296,2,1.25,23182
1083020802,-86.8,34.8,184,1,1.25,71827
1083020802,-86.8,34.8,3735,2,5,71827
1083020802,-86.8,34.8,253,1,2,71827
1083021200,-86.8,34.7,236,2,1.25,73048
1083021200,-86.8,34.7,396,2,1.25,73048
1087231400,-85.5,32.5,410,1,2,36218
1087232200,-85.9,32.4,237,1,5,41932
1087232200,-86,32.4,475,1,1.25,41932
1089000403,-86.6,34.8,752,2,5,39855
1089000403,-86.6,34.8,898,2,5,39855
1089000403,-86.6,34.8,410,1,1,39855
1089000403,-86.6,34.8,358,2,1,39855
1089000403,-86.6,34.8,552,1,1.25,39855
1089000403,-86.6,34.8,459,1,5,39855
1089000403,-86.6,34.8,780,2,5,39855
1089001402,-86.7,34.7,335,4,2,39727
1089001402,-86.7,34.7,663,2,1.25,39727
1089001402,-86.7,34.7,444,2,1.25,39727
1089002501,-86.6,34.7,708,3,5,19816
1089002501,-86.6,34.7,1526,3,5,19816
1089002501,-86.6,34.7,1010,2,2,19816
1089002501,-86.6,34.7,580,2,2,19816
1089002501,-86.6,34.7,589,2,5,19816
1089002501,-86.6,34.7,618,1,5,19816
1089002501,-86.6,34.7,476,2,1.25,19816
1089002501,-86.6,34.7,228,2,1.25,19816
1089002501,-86.6,34.7,7599,2,1.5,19816
1089002501,-86.6,34.7,1445,2,3,19816
1089002501,-86.6,34.7,2358,4,2,19816
1089002501,-86.6,34.7,428,1,1.25,19816
1089002501,-86.6,34.7,959,2,5,19816
1089002501,-86.6,34.7,602,2,1,19816
1089002501,-86.6,34.7,374,3,5,19816
1089002501,-86.6,34.7,1674,2,5,19816
1089002501,-86.6,34.7,220,3,1.5,19816
1089002501,-86.6,34.7,295,1,1.25,19816
1089002501,-86.6,34.7,519,1,1.5,19816
1089002501,-86.6,34.7,333,2,5,19816
1089002501,-86.6,34.7,647,1,1.25,19816
1089002501,-86.6,34.7,535,2,1,19816
1089002501,-86.6,34.7,612,2,2,19816
1089002501,-86.6,34.7,628,1,1.25,19816
1089002501,-86.6,34.7,538,2,5,19816
1089002501,-86.6,34.7,882,2,2,19816
1089002501,-86.6,34.7,1297,1,2,19816
1089002501,-86.6,34.7,708,1,5,19816
1089010100,-86.4,34.8,157,1,5,53750
1089010100,-86.4,34.8,421,2,1.25,53750
1089010100,-86.4,34.8,237,1,1.25,53750
1089010100,-86.4,34.8,954,2,5,53750
1089010621,-86.7,34.8,313,1,5,112115
1089010621,-86.7,34.8,281,2,1.25,112115
1089010701,-86.6,34.9,281,2,1.25,64836
1089010701,-86.6,34.9,763,2,1.5,64836
1089010701,-86.6,34.9,518,2,5,64836
1089010800,-86.5,34.8,1014,3,1.25,73346
1089010800,-86.5,34.8,351,3,5,73346
1089010800,-86.5,34.8,2796,2,5,73346
1089010800,-86.5,34.8,298,1,2,73346
1089010800,-86.5,34.8,286,2,1.25,73346
1089010901,-86.5,34.7,561,2,2,107500
1089010901,-86.5,34.7,523,1,2,107500
1089010901,-86.5,34.7,620,3,2,107500
1089010901,-86.5,34.7,449,4,2,107500
1089010902,-86.4,34.7,244,1,5,48683
1089010902,-86.4,34.7,1459,3,1.25,48683
1089010902,-86.4,34.7,911,1,5,48683
1089011100,-86.6,34.6,411,1,5,53142
1089011100,-86.6,34.6,550,1,1.25,53142
1089011100,-86.6,34.6,404,2,1.25,53142
1089011100,-86.6,34.6,315,2,1.25,53142
1089011100,-86.6,34.6,403,2,1.25,53142
1089011100,-86.6,34.6,195,1,1,53142
1089011100,-86.6,34.6,333,1,5,53142
1089011100,-86.6,34.6,496,1,5,53142
1089011100,-86.6,34.6,523,1,1.25,53142
1089011100,-86.6,34.6,293,1,1.5,53142
1089011100,-86.6,34.6,475,2,1.25,53142
1089011100,-86.6,34.6,425,1,1.25,53142
1089011100,-86.6,34.6,802,3,1.25,53142
1089011100,-86.6,34.6,244,2,1.25,53142
1089011100,-86.6,34.6,499,1,1.25,53142
1089011100,-86.6,34.6,459,1,1.25,53142
1089011100,-86.6,34.6,524,1,1.25,53142
1089011100,-86.6,34.6,526,1,5,53142
1089011100,-86.6,34.6,619,2,1.25,53142
1089011300,-86.5,34.5,984,1,5,51178
1089011300,-86.5,34.6,474,2,1.25,51178
1089011300,-86.5,34.6,257,2,1.25,51178
1089011300,-86.5,34.6,340,2,5,51178
1089011300,-86.5,34.6,311,1,1.25,51178
1089011300,-86.4,34.6,372,2,1,51178
1089011300,-86.4,34.6,230,1,1.25,51178
1089011300,-86.5,34.6,1087,2,2,51178
1089011300,-86.5,34.6,598,1,1.25,51178
1089011300,-86.4,34.6,1041,2,2,51178
1089011300,-86.5,34.6,472,2,2,51178
1089011300,-86.5,34.6,257,2,2,51178
1089011300,-86.4,34.6,1806,2,2,51178
1089011400,-86.4,34.5,617,2,2,36516
1091972900,-87.8,32.5,387,2,1.25,20684
1095030100,-86.1,34.5,159,3,2,25568
1095030801,-86.2,34.3,645,1,5,41722
1097001902,-88.1,30.6,1357,1,2,36554
1097001902,-88.1,30.6,255,1,2,36554
1097001902,-88.1,30.6,412,1,2,36554
1097001902,-88.1,30.6,246,1,5,36554
1097001902,-88.1,30.6,1058,1,1.5,36554
1097001902,-88.1,30.6,220,1,2,36554
1097001902,-88.1,30.6,1454,1,5,36554
1097001902,-88.1,30.6,1355,1,1.5,36554
1097001902,-88.1,30.6,257,3,5,36554
1097001902,-88.1,30.6,528,2,1.25,36554
1097001902,-88.1,30.6,528,2,1.25,36554
1097001902,-88.1,30.6,581,1,1.25,36554
1097001902,-88.1,30.6,522,2,1.25,36554
1097001902,-88.1,30.6,688,2,1.25,36554
1097001902,-88.1,30.6,495,1,1.25,36554
1097001902,-88.1,30.6,475,2,1.25,36554
1097001902,-88.1,30.6,475,2,1.25,36554
1097001902,-88.1,30.6,827,1,1.25,36554
1097001902,-88.1,30.6,827,1,1.25,36554
1097001902,-88.1,30.6,500,1,1.25,36554
1097001902,-88.1,30.6,468,1,2,36554
1097001902,-88.1,30.6,760,1,5,36554
1097001902,-88.1,30.6,376,1,1.25,36554
1097001902,-88.1,30.6,827,1,1.25,36554
1097001902,-88.1,30.6,296,1,1.25,36554
1097001902,-88.1,30.6,614,1,2,36554
1097001902,-88.1,30.6,678,2,2,36554
1097001902,-88.1,30.6,421,2,2,36554
1097001902,-88.1,30.6,277,1,5,36554
1097001902,-88.1,30.6,623,3,1.25,36554
1097001902,-88.1,30.6,406,2,5,36554
1097001902,-88.1,30.6,430,3,2,36554
1097001902,-88.1,30.6,306,1,1.25,36554
1097001902,-88.1,30.6,274,2,5,36554
1097001902,-88.1,30.6,749,1,1.25,36554
1097001902,-88.1,30.6,3928,2,2,36554
1097001902,-88.1,30.6,1010,1,5,36554
1097001902,-88.1,30.6,349,1,2,36554
1097001902,-88.1,30.6,381,2,4,36554
1097001902,-88.1,30.6,650,2,2,36554
1097001902,-88.1,30.6,1514,2,5,36554
1097001902,-88.1,30.6,386,2,1.25,36554
1097001902,-88.1,30.6,1320,2,5,36554
1097001902,-88.1,30.6,688,2,1.25,36554
1097001902,-88.1,30.6,573,1,1.5,36554
1097001902,-88.1,30.6,986,2,2,36554
1097001902,-88.1,30.6,1560,1,2,36554
1097001902,-88.1,30.6,588,2,2,36554
1097001902,-88.1,30.6,2737,1,5,36554
1097001902,-88.1,30.6,754,1,2,36554
1097001902,-88.1,30.6,1294,2,2,36554
1097001902,-88.1,30.6,581,1,1.25,36554
1097001902,-88.1,30.6,750,1,5,36554
1097001902,-88.1,30.6,643,2,5,36554
1097001902,-88.1,30.6,580,2,1.25,36554
1097001902,-88.1,30.6,736,1,5,36554
1097001902,-88.1,30.6,296,1,1.25,36554
1097002600,-88.1,30.7,1327,1,2,17995
1097002600,-88.1,30.7,1638,2,2,17995
1097002600,-88.1,30.7,428,1,1.25,17995
1097002600,-88.1,30.7,1139,2,1.25,17995
1097002600,-88.1,30.7,1142,1,2,17995
1097002600,-88.1,30.7,289,2,2,17995
1097002600,-88.1,30.7,900,1,1.5,17995
1097002600,-88.1,30.7,1101,2,2,17995
1097002600,-88.1,30.7,1001,2,2,17995
1097002600,-88.1,30.7,345,2,5,17995
1097002600,-88.1,30.7,1264,2,1.25,17995
1097002600,-88.1,30.7,429,2,1.25,17995
1097002600,-88.1,30.7,472,2,2,17995
1097002600,-88.1,30.7,282,1,1.25,17995
1097002600,-88.1,30.7,383,1,1.25,17995
1097002600,-88.1,30.7,1352,4,2,17995
1097002600,-88.1,30.7,751,2,5,17995
1097002600,-88.1,30.7,758,1,2,17995
1097002600,-88.1,30.7,799,1,3,17995
1097003602,-88.2,30.7,962,1,5,22614
1097003800,-88,30.8,1212,1,5,31667
1097003800,-88,30.9,416,1,5,31667
1097003800,-88,30.9,2037,2,5,31667
1097003800,-88,30.9,3665,1,5,31667
1097003800,-88,30.9,384,2,1.25,31667
1097005400,-88.1,30.8,1019,2,2,43158
1097005400,-88.1,30.8,970,1,5,43158
1097005400,-88.1,30.8,1420,1,2,43158
1097005400,-88.1,30.8,1159,1,5,43158
1097005400,-88.1,30.8,879,1,1.5,43158
1097005400,-88.1,30.8,861,1,2,43158
1097005400,-88.1,30.8,870,1,5,43158
1097005400,-88.1,30.8,1542,1,2,43158
1097005400,-88.1,30.8,826,4,5,43158
1097005400,-88.1,30.8,819,2,5,43158
1097005400,-88.1,30.8,2111,1,5,43158
1097005400,-88.1,30.8,1497,1,2,43158
1097005400,-88.1,30.8,1058,1,2,43158
1097005400,-88.1,30.8,1066,1,5,43158
1097005400,-88.1,30.8,937,1,4,43158
1097005400,-88.1,30.8,494,1,1.25,43158
1097005400,-88.1,30.8,1378,1,2,43158
1097005400,-88.1,30.8,882,1,5,43158
1097005400,-88.1,30.8,181,1,1,43158
1097005400,-88.1,30.8,1251,1,5,43158
1097005400,-88.1,30.8,982,1,5,43158
1097005400,-88.1,30.8,2022,1,2,43158
1097005400,-88.1,30.8,1285,4,5,43158
1097005400,-88.1,30.8,579,3,2,43158
1097005400,-88.1,30.8,1216,1,2,43158
1097005400,-88.1,30.8,1900,1,2,43158
1097006502,-88.4,30.5,458,2,1.25,55171
1097006502,-88.3,30.6,341,1,1.25,55171
1097006600,-88.3,30.4,426,2,1.5,46056
1097006600,-88.3,30.4,1170,1,2,46056
1097006702,-88.2,30.5,188,1,1.25,41629
1097006702,-88.2,30.5,354,1,2,41629
1097006702,-88.3,30.5,197,1,1.25,41629
1097007103,-88.1,30.5,3916,1,2,56000
1097007103,-88.1,30.5,957,2,5,56000
1097007103,-88.1,30.5,735,2,5,56000
1097007300,-88.2,30.4,405,1,1.25,30435
1097007300,-88.2,30.4,1299,1,2,30435
1099076200,-87.7,31.4,423,1,2,33355
1101000300,-86.3,32.4,520,2,2,21726
1101000300,-86.3,32.4,580,1,2,21726
1101000300,-86.3,32.4,596,3,2,21726
1101000300,-86.3,32.4,606,1,2,21726
1101000300,-86.3,32.4,361,1,2,21726
1101005402,-86.2,32.4,475,1,1.25,36314
1101005402,-86.2,32.4,1610,1,2,36314
1101005402,-86.2,32.4,456,1,1.25,36314
1101005402,-86.2,32.4,318,1,1.25,36314
1101005402,-86.2,32.4,863,1,5,36314
1101005402,-86.2,32.4,368,1,1,36314
1101005402,-86.2,32.4,481,1,1.25,36314
1101005402,-86.2,32.4,940,1,1.5,36314
1101005402,-86.2,32.4,412,1,2,36314
1101005501,-86.1,32.4,1037,1,2,40938
1101005501,-86.1,32.4,512,1,1.5,40938
1101005604,-86,32.3,523,3,5,75387
1101005604,-86,32.3,414,3,1.25,75387
1101005609,-86.2,32.3,414,1,1.25,64358
1101005609,-86.2,32.3,388,1,1.25,64358
1101005901,-86.3,32.3,1560,1,5,38077
1101005901,-86.3,32.3,742,1,1.5,38077
1101005901,-86.3,32.3,814,1,2,38077
1101005901,-86.3,32.3,523,1,1.25,38077
1101005901,-86.3,32.3,2047,1,2,38077
1101005901,-86.3,32.3,488,1,5,38077
1101005901,-86.3,32.3,1215,1,3,38077
1101005901,-86.3,32.3,488,1,5,38077
1101005901,-86.3,32.3,1579,1,5,38077
1101005901,-86.3,32.3,890,1,2,38077
1101005901,-86.3,32.3,629,2,2,38077
1101005901,-86.3,32.3,526,1,2,38077
1101005901,-86.3,32.3,306,1,2,38077
1101006000,-86.4,32.4,454,2,5,39592
1101006000,-86.4,32.4,958,1,2,39592
1101006000,-86.4,32.4,2223,1,2,39592
1101006000,-86.4,32.4,1048,1,2,39592
1101006000,-86.4,32.4,572,2,5,39592
1101006000,-86.4,32.4,763,1,1.5,39592
1101006000,-86.4,32.4,501,1,5,39592
1103000700,-87,34.6,344,2,5,36855
1103000700,-87,34.6,406,1,2,36855
1103000700,-87,34.6,3089,1,2,36855
1103000700,-87,34.6,343,1,1,36855
1103000700,-87,34.6,395,1,1.25,36855
1103000700,-87,34.6,525,2,5,36855
1103000700,-87,34.6,1221,2,2,36855
1103000700,-87,34.6,312,1,5,36855
1103000700,-87,34.6,276,1,5,36855
1103000700,-87,34.6,1673,2,2,36855
1103000700,-87,34.6,778,2,1.5,36855
1103000700,-87,34.6,487,1,2,36855
1103000700,-87,34.6,3365,2,2,36855
1103000700,-87,34.6,909,2,1.25,36855
1103000700,-87,34.6,488,1,5,36855
1103000700,-87,34.6,222,1,1.25,36855
1103000700,-87,34.6,452,1,1,36855
1103000700,-87,34.6,430,1,5,36855
1103000700,-87,34.6,225,1,1.25,36855
1103005301,-86.9,34.5,383,1,1.25,63952
1107050400,-88.3,33.2,2027,2,5,22399
1107050400,-88,33.3,936,2,5,22399
1107050400,-88.2,33,695,1,5,22399
1107050400,-88.3,33.2,1728,3,5,22399
1107050400,-88.3,33.3,3090,2,5,22399
1109189000,-86,31.8,978,2,1.25,32804
1113030401,-85,32.5,203,3,3,38891
1113030401,-85,32.5,257,3,2,38891
1113030401,-85,32.5,745,3,5,38891
1113030401,-85,32.5,266,3,1.25,38891
1113030401,-85,32.5,1837,2,5,38891
1113030401,-85,32.5,266,3,1.25,38891
1113030401,-85,32.5,1555,2,5,38891
1113030800,-85,32.4,303,1,1.25,21784
1113031000,-85.2,32.4,319,5,1,42000
1115040103,-86.5,33.6,296,1,1.25,51182
1115040103,-86.5,33.6,1625,2,2,51182
1115040201,-86.2,33.6,1997,2,5,43526
1115040201,-86.2,33.6,1553,2,5,43526
1115040201,-86.2,33.6,349,2,1.25,43526
1115040201,-86.2,33.6,407,2,5,43526
1115040201,-86.2,33.6,471,2,5,43526
1115040205,-86.3,33.5,972,2,1.25,53057
1115040205,-86.3,33.5,1461,2,5,53057
1115040205,-86.3,33.5,319,3,5,53057
1115040205,-86.3,33.5,279,3,5,53057
1115040205,-86.3,33.5,732,2,5,53057
1115040205,-86.3,33.5,562,2,5,53057
1115040205,-86.3,33.5,247,2,5,53057
1115040205,-86.3,33.5,782,2,1.25,53057
1115040205,-86.3,33.5,580,1,4,53057
1115040205,-86.3,33.5,1942,1,5,53057
1115040205,-86.3,33.5,421,1,2,53057
1115040205,-86.3,33.5,515,3,5,53057
1115040205,-86.3,33.5,400,2,5,53057
1115040205,-86.3,33.5,2113,2,5,53057
1115040205,-86.3,33.5,633,2,5,53057
1115040205,-86.3,33.5,366,2,5,53057
1115040205,-86.3,33.5,212,2,5,53057
1115040205,-86.3,33.5,212,2,5,53057
1115040205,-86.3,33.5,355,2,5,53057
1115040205,-86.3,33.5,93,5,5,53057
1115040205,-86.3,33.5,1147,2,2,53057
1115040205,-86.3,33.5,340,1,1.25,53057
1115040205,-86.3,33.5,343,3,1.25,53057
1115040205,-86.3,33.5,788,2,5,53057
1115040205,-86.3,33.5,1555,1,5,53057
1115040205,-86.3,33.5,212,2,2,53057
1115040205,-86.3,33.5,475,2,1.25,53057
1115040205,-86.3,33.5,361,2,5,53057
1115040205,-86.3,33.5,806,2,1.25,53057
1115040205,-86.3,33.5,1858,3,5,53057
1115040205,-86.3,33.5,1656,1,2,53057
1115040205,-86.3,33.5,720,3,5,53057
1115040300,-86.3,33.8,697,2,5,47214
1115040501,-86.5,33.7,1416,2,5,56160
1117030103,-86.4,33.3,774,2,5,54904
1117030103,-86.4,33.3,285,2,5,54904
1117030214,-86.6,33.3,760,5,5,79681
1117030315,-86.8,33.3,1047,4,2,63607
1117030315,-86.8,33.3,527,2,2,63607
1117030315,-86.8,33.3,655,3,5,63607
1117030315,-86.8,33.3,1193,1,1.5,63607
1117030315,-86.8,33.3,358,2,1.25,63607
1117030315,-86.8,33.3,1150,2,2,63607
1117030315,-86.8,33.3,1563,2,2,63607
1117030315,-86.8,33.3,497,3,5,63607
1117030330,-86.7,33.4,976,2,5,100769
1117030330,-86.7,33.4,547,3,5,100769
1117030334,-86.9,33.3,852,2,5,82667
1117030334,-86.9,33.3,1035,2,2,82667
1117030334,-86.9,33.3,313,1,1.25,82667
1117030408,-86.9,33.2,777,2,5,30714
1117030501,-86.8,33.1,879,2,5,47138
1117030501,-86.8,33.1,2243,2,2,47138
1117030501,-86.8,33.1,410,3,2,47138
1117030502,-86.7,33.1,912,2,1.25,79583
1117030605,-86.8,33.2,646,1,4,68264
1117030609,-86.7,33.3,628,2,4,76156
1117030704,-86.5,33.1,1114,2,5,44150
1117030704,-86.5,33.1,331,2,5,44150
1117030800,-86.5,33.2,505,4,2,45276
1117030800,-86.5,33.2,1021,2,5,45276
1117030800,-86.5,33.2,516,2,3,45276
1117030800,-86.5,33.2,562,2,2,45276
1117030800,-86.5,33.2,339,2,5,45276
1119011400,-88.2,32.9,331,1,5,22744
1121010202,-86.1,33.6,414,1,1.25,31571
1121010202,-86.1,33.6,733,1,5,31571
1121010202,-86.1,33.6,235,3,5,31571
1121010302,-86.2,33.5,217,2,5,45226
1121010302,-86.2,33.5,319,2,5,45226
1121010302,-86.2,33.5,796,2,5,45226
1121010302,-86.2,33.5,469,2,1.5,45226
1121011200,-86.3,33.4,416,2,1.25,34071
1121011200,-86.3,33.4,364,3,2,34071
1121011200,-86.3,33.4,296,3,1.25,34071
1121011700,-86.3,33.2,240,2,5,36537
1121011700,-86.3,33.2,298,1,5,36537
1121011700,-86.3,33.2,901,1,1.5,36537
1121011700,-86.3,33.2,586,2,5,36537
1123962300,-86,32.8,1497,5,5,45544
1123962501,-85.8,32.8,1546,2,2,42247
1123962501,-85.8,32.8,1684,2,2,42247
1123962502,-85.8,32.7,524,2,1.25,54449
1123962502,-85.9,32.7,753,5,5,54449
1123962502,-85.8,32.7,626,2,5,54449
1123962502,-85.8,32.7,449,1,1.25,54449
1125010101,-87.5,33.3,970,1,5,108388
1125010102,-87.3,33.5,2120,1,2,53750
1125010103,-87.8,33.4,428,2,1.5,37462
1125010201,-87.6,33.3,251,1,4,62415
1125010201,-87.6,33.3,291,2,1.5,62415
1125010201,-87.6,33.3,235,1,1.25,62415
1125010201,-87.6,33.3,492,1,1.25,62415
1125010201,-87.6,33.3,237,1,5,62415
1125010302,-87.7,33.2,1940,2,2,40611
1125010303,-87.7,33.1,259,2,5,58460
1125010702,-87.4,33.2,296,2,1.25,53061
1125011600,-87.6,33.2,528,2,1.25,19226
1125011600,-87.6,33.2,986,2,2,19226
1125011600,-87.6,33.2,576,2,5,19226
1125011600,-87.6,33.2,187,1,5,19226
1125011600,-87.6,33.2,181,1,1,19226
1125011600,-87.6,33.2,181,1,1,19226
1125011600,-87.6,33.2,1102,2,1.25,19226
1125011600,-87.6,33.2,1381,1,5,19226
1125011600,-87.6,33.2,703,2,5,19226
1125011600,-87.6,33.2,190,1,5,19226
1125011600,-87.6,33.2,235,1,1.25,19226
1125011600,-87.6,33.2,526,2,2,19226
1125012100,-87.5,33.2,458,1,1.25,38455
1125012100,-87.5,33.2,416,3,1.25,38455
1125012100,-87.5,33.2,468,1,1.25,38455
1125012100,-87.5,33.2,361,2,5,38455
1125012100,-87.5,33.2,471,1,1.25,38455
1125012100,-87.5,33.2,750,2,5,38455
1125012100,-87.5,33.2,235,2,1,38455
1125012100,-87.5,33.2,403,2,1.5,38455
1125012100,-87.5,33.2,781,2,1.5,38455
1125012100,-87.5,33.2,556,2,3,38455
1125012100,-87.5,33.2,467,1,2,38455
1125012100,-87.5,33.2,1304,2,1.25,38455
1125012100,-87.5,33.2,578,1,2,38455
1125012100,-87.5,33.2,936,2,1.5,38455
1125012100,-87.5,33.2,1081,1,1,38455
1125012100,-87.5,33.2,316,1,1.25,38455
1125012100,-87.5,33.2,986,1,5,38455
1125012100,-87.5,33.2,394,4,1.25,38455
1125012100,-87.5,33.2,786,1,2,38455
1125012100,-87.5,33.2,194,2,1.25,38455
1125012100,-87.5,33.2,3735,2,5,38455
1125012100,-87.5,33.2,2570,2,5,38455
1125012502,-87.6,33.1,1071,1,2,72344
1125012502,-87.6,33.1,292,2,1.25,72344
1125012502,-87.6,33.1,360,1,1.25,72344
1127021300,-87.4,33.7,518,2,5,38598
1127021300,-87.3,33.6,238,2,1.5,38598
1127021300,-87.3,33.6,991,2,2,38598
1127021500,-87.2,33.7,629,2,5,39201
1127021500,-87.2,33.7,659,2,3,39201
1127021700,-87.1,33.7,1154,2,2,36458
1131034700,-87.4,32.1,681,2,5,23419
1131034700,-87.3,32.1,725,1,3,23419
1131034800,-87.3,32,555,1,1.25,18518
1131034800,-87.3,32,410,1,1.25,18518
1131035100,-87.6,32,1893,1,5,28785
1133965502,-87.2,34,1019,2,2,39071
1133965502,-87.3,34.1,2584,2,5,39071
1133965502,-87.2,34,595,2,1.25,39071
1133965600,-87.4,34.1,970,3,5,36250
4001970501,-109.3,34.1,322,3,5,46342
4003000100,-109.5,31.9,1172,3,1.25,35750
4003000201,-109.9,32.3,864,2,1.25,60223
4003000201,-109.9,32.3,1053,1,1.25,60223
4003000201,-109.9,32.4,1481,1,5,60223
4003000202,-109.8,32.2,263,1,1.25,35000
4003000203,-109.9,32,741,1,5,32902
4003000203,-109.9,32,625,1,2,32902
4003000203,-109.9,32,784,1,1,32902
4003000203,-109.9,32,846,1,2,32902
4003000203,-109.8,31.9,965,3,1.25,32902
4003000302,-110.2,31.9,844,2,2,46066
4003000302,-110.2,31.9,741,1,5,46066
4003000302,-110.2,31.9,2524,2,1.25,46066
4003000303,-110.3,32.1,911,5,1.5,36196
4003000303,-110.3,32.1,1479,1,2,36196
4003000500,-109.7,31.6,818,1,2,41958
4003000500,-109.7,31.7,921,1,5,41958
4003000500,-109.7,31.8,1022,1,2,41958
4003000600,-109.6,31.4,826,1,4,30077
4003000600,-109.6,31.4,388,1,1.5,30077
4003001200,-109.9,31.4,1291,2,5,42113
4003001200,-109.9,31.4,1258,1,5,42113
4003001200,-109.9,31.4,811,2,5,42113
4003001200,-109.9,31.4,956,1,1.5,42113
4003001200,-109.9,31.4,316,1,1.25,42113
4003001200,-109.9,31.4,774,1,1,42113
4003001401,-110.3,31.6,1118,1,2,47710
4003001401,-110.3,31.6,1003,1,1.5,47710
4003001401,-110.3,31.6,623,1,5,47710
4003001402,-110.3,31.5,1333,1,5,63125
4003001702,-110.2,31.6,1158,1,5,40903
4003002002,-110.2,31.5,282,1,2,48715
4003002002,-110.2,31.5,1900,1,5,48715
4003002002,-110.2,31.5,622,5,5,48715
4003002100,-110.1,31.4,2644,5,1.25,65574
4005000700,-111.6,35.2,1242,2,2,70852
4005000700,-111.6,35.2,988,3,5,70852
4005000700,-111.6,35.2,601,3,1.25,70852
4005000700,-111.6,35.2,329,2,5,70852
4005001200,-111.7,35.2,795,1,5,43904
4005001200,-111.7,35.2,1657,1,5,43904
4005001200,-111.7,35.2,1965,2,2,43904
4005001200,-111.7,35.2,1369,1,2,43904
4005001200,-111.7,35.2,586,1,1.5,43904
4005001302,-111.5,35.2,1280,1,5,59809
4005001500,-111.6,34.9,562,2,5,53525
4005001500,-111.7,34.9,1555,1,5,53525
4005001500,-111.6,34.9,456,1,5,53525
4005001500,-111.7,35,3300,1,2,53525
4005001500,-111.7,34.9,2083,1,2,53525
4005001500,-111.7,35,427,2,1.25,53525
4005001500,-111.7,35,404,2,2,53525
4005001500,-111.7,35,1989,1,5,53525
4005001700,-112.2,35.2,471,1,5,43151
4005002200,-111.7,35.3,1039,1,5,53702
4005002200,-111.7,35.3,435,2,5,53702
4007000100,-111.5,34.4,448,2,5,36760
4007000100,-111.5,34.4,335,2,1.25,36760
4007000100,-111.5,34.4,1075,1,5,36760
4007000100,-111.5,34.4,351,3,1.5,36760
4007000100,-111.5,34.4,1016,2,5,36760
4007000100,-111.5,34.4,1193,1,1.25,36760
4007000200,-111.4,34.4,853,1,5,34970
4007000200,-111.3,34.4,1241,2,5,34970
4007000200,-111,34.3,1783,2,5,34970
4007000200,-111,34.3,1303,1,2,34970
4007000200,-111,34.3,544,2,3,34970
4007000200,-111.3,34.3,1769,2,2,34970
4007000200,-111.3,34.4,551,3,5,34970
4007000200,-111.1,34.3,1126,2,2,34970
4007000200,-111.3,34.3,1099,1,2,34970
4007000200,-111.3,34.4,2349,2,5,34970
4007000200,-111.2,34.4,595,3,1.25,34970
4007000500,-111.3,34.2,510,2,1.25,38228
4007000500,-111.3,34.2,555,2,5,38228
4007000500,-111.3,34.2,1609,1,2,38228
4007000700,-111.3,33.9,408,5,1,27308
4007000700,-111.3,33.9,457,5,1,27308
4007000700,-111.3,33.9,335,1,1.5,27308
